Source;Type;Target;Weight
Kadi;Undirected;SynKalifa;1
Pirat;Undirected;SynKalifa;1
Pirat;Undirected;Shejh;1
PervyjJevnuh;Undirected;Sindbad;1
PervyjJevnuh;Undirected;VtorojJevnuh;1
Junosha;Undirected;Kalif;1
Astrolog;Undirected;Rab;1
Astrolog;Undirected;VtorojJevnuh;1
Kadi;Undirected;Sindbad;1
Dervish;Undirected;Glashataj;1
Iskander;Undirected;Rab;1
PervyjJevnuh;Undirected;Staruha;1
Dervish;Undirected;Staruha;1
Dervish;Undirected;SynKalifa;1
Beduin;Undirected;Iskander;1
PervyjJevnuh;Undirected;Shejh;1
Peri;Undirected;Pirat;1
Dervish;Undirected;Iskander;1
Beduin;Undirected;Peri;2
Pirat;Undirected;Staruha;1
Gafiz;Undirected;Junosha;1
Beduin;Undirected;Kalif;1
Astrolog;Undirected;Sindbad;1
Dervish;Undirected;Kalif;1
Staruha;Undirected;VtorojJevnuh;1
Glashataj;Undirected;Staruha;1
Kadi;Undirected;Staruha;1
Kadi;Undirected;Pirat;1
Peri;Undirected;Sindbad;1
PervyjJevnuh;Undirected;SynKalifa;1
Beduin;Undirected;Ptitsy;1
Kadi;Undirected;Peri;1
SynKalifa;Undirected;VtorojJevnuh;1
Astrolog;Undirected;Beduin;1
Dervish;Undirected;Gafiz;1
Peri;Undirected;Ptitsy;1
Glashataj;Undirected;VtorojJevnuh;1
Angel;Undirected;Junosha;1
Kadi;Undirected;VtorojJevnuh;1
Peri;Undirected;Shejh;1
Astrolog;Undirected;Peri;2
Shejh;Undirected;Sindbad;1
Beduin;Undirected;Junosha;2
Dervish;Undirected;PervyjJevnuh;1
Astrolog;Undirected;Staruha;1
Iskander;Undirected;Junosha;1
Beduin;Undirected;Rab;1
Glashataj;Undirected;Peri;1
Angel;Undirected;Dervish;1
Pirat;Undirected;VtorojJevnuh;1
Shejh;Undirected;SynKalifa;1
Dervish;Undirected;Shejh;1
Peri;Undirected;Staruha;1
Junosha;Undirected;Ptitsy;1
Gafiz;Undirected;Ptitsy;1
Astrolog;Undirected;Iskander;1
Angel;Undirected;Peri;1
Glashataj;Undirected;Sindbad;1
Kalif;Undirected;Rab;1
Astrolog;Undirected;Junosha;1
Beduin;Undirected;Dervish;2
Astrolog;Undirected;Glashataj;1
Dervish;Undirected;Pirat;1
Peri;Undirected;VtorojJevnuh;1
Peri;Undirected;SynKalifa;1
Astrolog;Undirected;SynKalifa;1
Sindbad;Undirected;SynKalifa;1
Dervish;Undirected;Rab;1
Shejh;Undirected;Staruha;1
Junosha;Undirected;Peri;2
Kadi;Undirected;Shejh;1
Dervish;Undirected;Junosha;2
Astrolog;Undirected;Shejh;1
PervyjJevnuh;Undirected;Pirat;1
Angel;Undirected;Ptitsy;1
Iskander;Undirected;Peri;1
Dervish;Undirected;Kadi;1
Shejh;Undirected;VtorojJevnuh;1
Beduin;Undirected;Gafiz;1
Astrolog;Undirected;Kadi;1
Sindbad;Undirected;Staruha;1
Sindbad;Undirected;VtorojJevnuh;1
Dervish;Undirected;Ptitsy;1
Kalif;Undirected;Peri;1
Glashataj;Undirected;Kadi;1
Glashataj;Undirected;Shejh;1
Astrolog;Undirected;PervyjJevnuh;1
Astrolog;Undirected;Kalif;1
Angel;Undirected;Beduin;1
Peri;Undirected;PervyjJevnuh;1
Dervish;Undirected;VtorojJevnuh;1
Glashataj;Undirected;PervyjJevnuh;1
Kadi;Undirected;PervyjJevnuh;1
Glashataj;Undirected;Pirat;1
Dervish;Undirected;Peri;3
Staruha;Undirected;SynKalifa;1
Iskander;Undirected;Kalif;1
Dervish;Undirected;Sindbad;1
Junosha;Undirected;Rab;1
Astrolog;Undirected;Dervish;2
Pirat;Undirected;Sindbad;1
Gafiz;Undirected;Peri;1
Angel;Undirected;Gafiz;1
Peri;Undirected;Rab;1
Astrolog;Undirected;Pirat;1
Glashataj;Undirected;SynKalifa;1
